starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 09 14:22:21 2024	1731151341	0	10	10	10
Sat Nov 09 14:22:21 2024	1731151341	0	12	12	11
Sat Nov 09 14:22:24 2024	1731151344	0	13	13	13
Sat Nov 09 14:22:21 2024	1731151341	0	15	15	15
Sat Nov 09 14:22:21 2024	1731151341	0	16	16	15
Sat Nov 09 14:22:20 2024	1731151340	0	15	16	14
Sat Nov 09 14:22:21 2024	1731151341	0	18	18	18
Sat Nov 09 14:22:21 2024	1731151341	0	18	18	18
Sat Nov 09 14:22:20 2024	1731151340	0	18	18	18
Sat Nov 09 14:22:26 2024	1731151346	0	18	18	18
Sat Nov 09 14:22:24 2024	1731151344	0	19	19	19
Sat Nov 09 14:22:21 2024	1731151341	0	19	19	19
Sat Nov 09 14:22:25 2024	1731151345	0	20	20	20
Sat Nov 09 14:22:24 2024	1731151344	0	20	20	20
Sat Nov 09 14:22:21 2024	1731151341	0	21	21	21
Sat Nov 09 14:22:21 2024	1731151341	0	21	21	21
Sat Nov 09 14:22:26 2024	1731151346	0	22	22	21
Sat Nov 09 14:22:20 2024	1731151340	0	22	22	21
Sat Nov 09 14:22:21 2024	1731151341	0	22	22	22
Sat Nov 09 14:22:26 2024	1731151346	0	23	23	22
Sat Nov 09 14:22:24 2024	1731151344	0	23	23	22
Sat Nov 09 14:22:26 2024	1731151346	0	23	23	23
Sat Nov 09 14:22:21 2024	1731151341	0	23	23	23
Sat Nov 09 14:22:25 2024	1731151345	0	24	24	23
Sat Nov 09 14:22:24 2024	1731151344	0	25	25	24
Sat Nov 09 14:22:21 2024	1731151341	0	25	25	25
Sat Nov 09 14:22:21 2024	1731151341	0	26	26	25
Sat Nov 09 14:22:21 2024	1731151341	0	26	26	26
Sat Nov 09 14:22:21 2024	1731151341	0	26	26	26
Sat Nov 09 14:22:25 2024	1731151345	0	27	27	27
Sat Nov 09 14:22:24 2024	1731151344	0	27	27	27
Sat Nov 09 14:22:21 2024	1731151341	0	28	28	28
Sat Nov 09 14:22:21 2024	1731151341	0	28	28	28
Sat Nov 09 14:22:21 2024	1731151341	0	29	29	29
Sat Nov 09 14:22:25 2024	1731151345	0	29	29	29
Sat Nov 09 14:22:26 2024	1731151346	0	29	29	28
Sat Nov 09 14:22:20 2024	1731151340	0	29	29	29
Sat Nov 09 14:22:25 2024	1731151345	0	29	29	29
Sat Nov 09 14:22:20 2024	1731151340	0	30	30	29
Sat Nov 09 14:22:21 2024	1731151341	0	30	30	30
Sat Nov 09 14:22:20 2024	1731151340	0	30	30	30
Sat Nov 09 14:22:21 2024	1731151341	0	30	30	30
Sat Nov 09 14:22:20 2024	1731151340	0	31	31	30
Sat Nov 09 14:22:20 2024	1731151340	0	31	31	31
Sat Nov 09 14:22:25 2024	1731151345	0	32	32	31
Sat Nov 09 14:22:20 2024	1731151340	0	32	32	32
Sat Nov 09 14:22:25 2024	1731151345	0	32	32	32
Sat Nov 09 14:22:26 2024	1731151346	0	32	32	32
Sat Nov 09 14:22:20 2024	1731151340	0	33	33	33
Sat Nov 09 14:22:26 2024	1731151346	0	34	34	34
Sat Nov 09 14:22:26 2024	1731151346	0	34	34	34
Sat Nov 09 14:22:26 2024	1731151346	0	34	34	34
Sat Nov 09 14:22:24 2024	1731151344	0	34	34	34
Sat Nov 09 14:22:20 2024	1731151340	0	34	34	34
Sat Nov 09 14:22:24 2024	1731151344	0	35	35	34
Sat Nov 09 14:22:21 2024	1731151341	0	35	35	35
Sat Nov 09 14:22:26 2024	1731151346	0	35	35	35
Sat Nov 09 14:22:25 2024	1731151345	0	35	35	35
Sat Nov 09 14:22:26 2024	1731151346	0	36	36	35
Sat Nov 09 14:22:20 2024	1731151340	0	36	36	35
Sat Nov 09 14:22:24 2024	1731151344	0	36	36	36
Sat Nov 09 14:22:20 2024	1731151340	0	36	36	36
Sat Nov 09 14:22:26 2024	1731151346	0	37	37	36
Sat Nov 09 14:22:24 2024	1731151344	0	37	37	36
Sat Nov 09 14:22:25 2024	1731151345	0	37	37	37
Sat Nov 09 14:22:20 2024	1731151340	0	38	38	37
Sat Nov 09 14:22:21 2024	1731151341	0	38	38	38
Sat Nov 09 14:22:24 2024	1731151344	0	38	38	37
Sat Nov 09 14:22:25 2024	1731151345	0	39	39	39
Sat Nov 09 14:22:26 2024	1731151346	0	40	40	40
Sat Nov 09 14:22:26 2024	1731151346	0	40	40	40
Sat Nov 09 14:22:20 2024	1731151340	0	41	41	40
Sat Nov 09 14:22:21 2024	1731151341	0	41	41	41
Sat Nov 09 14:22:20 2024	1731151340	0	41	41	41
Sat Nov 09 14:22:21 2024	1731151341	0	41	41	41
Sat Nov 09 14:22:24 2024	1731151344	0	41	41	41
Sat Nov 09 14:22:20 2024	1731151340	0	41	41	41
Sat Nov 09 14:22:21 2024	1731151341	0	42	42	42
Sat Nov 09 14:22:25 2024	1731151345	0	42	42	42
Sat Nov 09 14:22:23 2024	1731151343	0	42	42	42
Sat Nov 09 14:22:25 2024	1731151345	0	43	43	42
Sat Nov 09 14:22:21 2024	1731151341	0	43	43	42
Sat Nov 09 14:22:20 2024	1731151340	0	43	43	43
Sat Nov 09 14:22:25 2024	1731151345	0	44	44	43
Sat Nov 09 14:22:21 2024	1731151341	0	44	44	44
Sat Nov 09 14:22:25 2024	1731151345	0	44	44	44
Sat Nov 09 14:22:26 2024	1731151346	0	44	44	44
Sat Nov 09 14:22:21 2024	1731151341	0	44	44	44
Sat Nov 09 14:22:25 2024	1731151345	0	45	45	44
Sat Nov 09 14:22:25 2024	1731151345	0	45	45	44
Sat Nov 09 14:22:25 2024	1731151345	0	45	45	45
Sat Nov 09 14:22:25 2024	1731151345	0	45	45	45
Sat Nov 09 14:22:26 2024	1731151346	0	45	45	45
Sat Nov 09 14:22:26 2024	1731151346	0	45	45	45
Sat Nov 09 14:22:24 2024	1731151344	0	46	46	45
Sat Nov 09 14:22:20 2024	1731151340	0	46	46	46
Sat Nov 09 14:22:25 2024	1731151345	0	46	46	46
Sat Nov 09 14:22:25 2024	1731151345	0	46	46	46
Sat Nov 09 14:22:21 2024	1731151341	0	46	46	46
Sat Nov 09 14:22:21 2024	1731151341	0	47	47	46
Sat Nov 09 14:22:25 2024	1731151345	0	47	47	46
Sat Nov 09 14:22:21 2024	1731151341	0	47	47	47
Sat Nov 09 14:22:21 2024	1731151341	0	47	47	47
Sat Nov 09 14:22:20 2024	1731151340	0	48	48	47
Sat Nov 09 14:22:24 2024	1731151344	0	48	48	47
Sat Nov 09 14:22:26 2024	1731151346	0	48	48	48
Sat Nov 09 14:22:24 2024	1731151344	0	48	48	48
Sat Nov 09 14:22:25 2024	1731151345	0	48	48	48
Sat Nov 09 14:22:26 2024	1731151346	0	48	48	44
Sat Nov 09 14:22:23 2024	1731151343	0	48	48	48
Sat Nov 09 14:22:20 2024	1731151340	0	49	49	49
Sat Nov 09 14:22:21 2024	1731151341	0	49	49	49
Sat Nov 09 14:22:21 2024	1731151341	0	49	49	49
Sat Nov 09 14:22:20 2024	1731151340	0	49	49	49
Sat Nov 09 14:22:21 2024	1731151341	0	49	49	49
Sat Nov 09 14:22:26 2024	1731151346	0	50	50	50
Sat Nov 09 14:22:25 2024	1731151345	0	50	50	50
Sat Nov 09 14:22:20 2024	1731151340	0	50	50	50
Sat Nov 09 14:22:25 2024	1731151345	0	50	50	50
Sat Nov 09 14:22:26 2024	1731151346	0	50	50	50
Sat Nov 09 14:22:24 2024	1731151344	0	50	50	50
Sat Nov 09 14:22:24 2024	1731151344	0	51	51	50
Sat Nov 09 14:22:20 2024	1731151340	0	51	51	51
Sat Nov 09 14:22:21 2024	1731151341	0	51	52	51
Sat Nov 09 14:22:25 2024	1731151345	0	52	52	51
Sat Nov 09 14:22:24 2024	1731151344	0	52	52	51
Sat Nov 09 14:22:20 2024	1731151340	0	52	52	52
Sat Nov 09 14:22:25 2024	1731151345	0	52	52	52
Sat Nov 09 14:22:26 2024	1731151346	0	53	53	52
Sat Nov 09 14:22:21 2024	1731151341	0	53	53	52
Sat Nov 09 14:22:21 2024	1731151341	0	53	53	53
Sat Nov 09 14:22:25 2024	1731151345	0	53	53	53
Sat Nov 09 14:22:25 2024	1731151345	0	53	53	53
Sat Nov 09 14:22:25 2024	1731151345	0	53	53	53
Sat Nov 09 14:22:24 2024	1731151344	0	55	55	54
Sat Nov 09 14:22:25 2024	1731151345	0	55	55	55
Sat Nov 09 14:22:20 2024	1731151340	0	55	55	55
Sat Nov 09 14:22:26 2024	1731151346	0	55	55	55
Sat Nov 09 14:22:25 2024	1731151345	0	55	55	55
Sat Nov 09 14:22:20 2024	1731151340	0	56	56	56
Sat Nov 09 14:22:23 2024	1731151343	0	56	56	56
Sat Nov 09 14:22:25 2024	1731151345	0	56	56	56
Sat Nov 09 14:22:20 2024	1731151340	0	57	57	56
Sat Nov 09 14:22:25 2024	1731151345	0	57	57	57
Sat Nov 09 14:22:25 2024	1731151345	0	57	57	57
Sat Nov 09 14:22:24 2024	1731151344	0	57	57	57
Sat Nov 09 14:22:20 2024	1731151340	0	58	58	40
Sat Nov 09 14:22:21 2024	1731151341	0	58	58	58
Sat Nov 09 14:22:21 2024	1731151341	0	58	58	58
Sat Nov 09 14:22:20 2024	1731151340	0	59	59	58
Sat Nov 09 14:22:24 2024	1731151344	0	59	59	58
Sat Nov 09 14:22:20 2024	1731151340	0	59	59	58
Sat Nov 09 14:22:25 2024	1731151345	0	59	59	58
Sat Nov 09 14:22:26 2024	1731151346	0	59	59	59
Sat Nov 09 14:22:25 2024	1731151345	0	59	59	59
Sat Nov 09 14:22:25 2024	1731151345	0	59	59	59
Sat Nov 09 14:22:24 2024	1731151344	0	59	59	59
Sat Nov 09 14:22:25 2024	1731151345	0	60	60	60
Sat Nov 09 14:22:26 2024	1731151346	0	60	60	60
Sat Nov 09 14:22:21 2024	1731151341	0	60	60	60
Sat Nov 09 14:22:24 2024	1731151344	0	60	60	60
Sat Nov 09 14:22:25 2024	1731151345	0	61	61	60
Sat Nov 09 14:22:21 2024	1731151341	0	61	61	60
Sat Nov 09 14:22:25 2024	1731151345	0	61	61	60
Sat Nov 09 14:22:25 2024	1731151345	0	61	61	61
Sat Nov 09 14:22:25 2024	1731151345	0	61	61	61
Sat Nov 09 14:22:25 2024	1731151345	0	61	61	53
Sat Nov 09 14:22:24 2024	1731151344	0	62	62	62
Sat Nov 09 14:22:25 2024	1731151345	0	62	62	62
Sat Nov 09 14:22:21 2024	1731151341	0	62	62	62
Sat Nov 09 14:22:26 2024	1731151346	0	62	62	62
Sat Nov 09 14:22:25 2024	1731151345	0	63	63	63
Sat Nov 09 14:22:25 2024	1731151345	0	63	63	63
Sat Nov 09 14:22:26 2024	1731151346	0	63	63	63
Sat Nov 09 14:22:21 2024	1731151341	0	63	63	63
Sat Nov 09 14:22:20 2024	1731151340	0	64	64	63
Sat Nov 09 14:22:25 2024	1731151345	0	64	64	64
Sat Nov 09 14:22:25 2024	1731151345	0	64	64	64
Sat Nov 09 14:22:25 2024	1731151345	0	64	64	64
Sat Nov 09 14:22:21 2024	1731151341	0	64	64	64
Sat Nov 09 14:22:20 2024	1731151340	0	64	64	64
Sat Nov 09 14:22:21 2024	1731151341	0	65	65	64
Sat Nov 09 14:22:24 2024	1731151344	0	65	65	65
Sat Nov 09 14:22:25 2024	1731151345	0	66	66	65
Sat Nov 09 14:22:21 2024	1731151341	0	66	66	66
Sat Nov 09 14:22:21 2024	1731151341	0	66	66	66
Sat Nov 09 14:22:20 2024	1731151340	0	66	66	66
Sat Nov 09 14:22:21 2024	1731151341	0	67	67	66
Sat Nov 09 14:22:21 2024	1731151341	0	67	67	66
Sat Nov 09 14:22:23 2024	1731151343	0	67	67	66
Sat Nov 09 14:22:24 2024	1731151344	0	67	67	67
Sat Nov 09 14:22:26 2024	1731151346	0	68	68	67
Sat Nov 09 14:22:25 2024	1731151345	0	68	68	67
Sat Nov 09 14:22:25 2024	1731151345	0	68	68	67
Sat Nov 09 14:22:26 2024	1731151346	0	68	68	68
Sat Nov 09 14:22:21 2024	1731151341	0	68	68	68
Sat Nov 09 14:22:25 2024	1731151345	0	68	68	68
Sat Nov 09 14:22:21 2024	1731151341	0	68	68	68
Sat Nov 09 14:22:25 2024	1731151345	0	68	68	67
Sat Nov 09 14:22:26 2024	1731151346	0	68	68	68
Sat Nov 09 14:22:23 2024	1731151343	0	69	69	68
Sat Nov 09 14:22:25 2024	1731151345	0	69	69	69
Sat Nov 09 14:22:23 2024	1731151343	0	69	69	69
Sat Nov 09 14:22:25 2024	1731151345	0	69	69	69
Sat Nov 09 14:22:24 2024	1731151344	0	69	69	69
Sat Nov 09 14:22:26 2024	1731151346	0	69	69	69
Sat Nov 09 14:22:26 2024	1731151346	0	69	69	69
Sat Nov 09 14:22:21 2024	1731151341	0	69	69	69
Sat Nov 09 14:22:26 2024	1731151346	0	69	70	69
Sat Nov 09 14:22:23 2024	1731151343	0	70	70	69
Sat Nov 09 14:22:25 2024	1731151345	0	70	70	70
Sat Nov 09 14:22:25 2024	1731151345	0	70	70	70
Sat Nov 09 14:22:23 2024	1731151343	0	70	70	70
Sat Nov 09 14:22:20 2024	1731151340	0	70	70	35
Sat Nov 09 14:22:25 2024	1731151345	0	70	70	70
Sat Nov 09 14:22:20 2024	1731151340	0	70	70	70
Sat Nov 09 14:22:23 2024	1731151343	0	71	71	70
Sat Nov 09 14:22:25 2024	1731151345	0	71	71	71
Sat Nov 09 14:22:20 2024	1731151340	0	71	71	71
Sat Nov 09 14:22:22 2024	1731151342	0	71	71	32
Sat Nov 09 14:22:23 2024	1731151343	0	71	71	71
Sat Nov 09 14:22:20 2024	1731151340	0	71	71	71
Sat Nov 09 14:22:26 2024	1731151346	0	71	71	71
Sat Nov 09 14:22:21 2024	1731151341	0	72	72	71
Sat Nov 09 14:22:25 2024	1731151345	0	72	72	72
Sat Nov 09 14:22:25 2024	1731151345	0	72	72	72
Sat Nov 09 14:22:21 2024	1731151341	0	72	72	72
Sat Nov 09 14:22:24 2024	1731151344	0	73	73	73
Sat Nov 09 14:22:21 2024	1731151341	0	73	73	73
Sat Nov 09 14:22:25 2024	1731151345	0	73	73	73
Sat Nov 09 14:22:24 2024	1731151344	0	73	73	73
Sat Nov 09 14:22:25 2024	1731151345	0	74	74	73
Sat Nov 09 14:22:25 2024	1731151345	0	74	74	74
Sat Nov 09 14:22:24 2024	1731151344	0	75	75	75
Sat Nov 09 14:22:26 2024	1731151346	0	75	75	74
Sat Nov 09 14:22:26 2024	1731151346	0	75	75	75
Sat Nov 09 14:22:25 2024	1731151345	0	75	75	75
Sat Nov 09 14:22:24 2024	1731151344	0	76	76	73
Sat Nov 09 14:22:20 2024	1731151340	0	76	76	76
Sat Nov 09 14:22:26 2024	1731151346	0	77	77	76
Sat Nov 09 14:22:25 2024	1731151345	0	77	77	77
Sat Nov 09 14:22:24 2024	1731151344	0	77	77	72
Sat Nov 09 14:22:26 2024	1731151346	0	77	77	77
Sat Nov 09 14:22:25 2024	1731151345	0	78	78	77
Sat Nov 09 14:22:25 2024	1731151345	0	78	78	78
Sat Nov 09 14:22:20 2024	1731151340	1	78	79	77
Sat Nov 09 14:22:21 2024	1731151341	0	79	79	79
Sat Nov 09 14:22:20 2024	1731151340	0	79	79	79
Sat Nov 09 14:22:20 2024	1731151340	0	79	79	72
Sat Nov 09 14:22:23 2024	1731151343	0	79	79	79
Sat Nov 09 14:22:22 2024	1731151342	0	80	80	79
Sat Nov 09 14:22:23 2024	1731151343	0	80	80	80
Sat Nov 09 14:22:20 2024	1731151340	0	81	81	81
Sat Nov 09 14:22:25 2024	1731151345	0	81	81	81
Sat Nov 09 14:22:26 2024	1731151346	0	81	81	81
Sat Nov 09 14:22:23 2024	1731151343	0	81	81	81
Sat Nov 09 14:22:26 2024	1731151346	0	82	82	65
Sat Nov 09 14:22:21 2024	1731151341	0	82	82	82
Sat Nov 09 14:22:21 2024	1731151341	0	82	82	82
Sat Nov 09 14:22:24 2024	1731151344	0	83	83	82
Sat Nov 09 14:22:24 2024	1731151344	0	83	83	83
Sat Nov 09 14:22:25 2024	1731151345	0	84	84	84
Sat Nov 09 14:22:23 2024	1731151343	0	84	84	84
Sat Nov 09 14:22:22 2024	1731151342	0	85	85	85
Sat Nov 09 14:22:25 2024	1731151345	0	85	85	84
Sat Nov 09 14:22:25 2024	1731151345	0	85	85	85
Sat Nov 09 14:22:24 2024	1731151344	0	85	85	85
Sat Nov 09 14:22:21 2024	1731151341	0	86	86	85
Sat Nov 09 14:22:26 2024	1731151346	0	86	86	85
Sat Nov 09 14:22:20 2024	1731151340	0	86	86	86
Sat Nov 09 14:22:23 2024	1731151343	0	86	86	86
Sat Nov 09 14:22:25 2024	1731151345	0	87	87	82
Sat Nov 09 14:22:20 2024	1731151340	0	87	87	86
Sat Nov 09 14:22:25 2024	1731151345	0	87	87	86
Sat Nov 09 14:22:21 2024	1731151341	0	87	87	87
Sat Nov 09 14:22:21 2024	1731151341	0	87	87	87
Sat Nov 09 14:22:24 2024	1731151344	0	87	87	87
Sat Nov 09 14:22:21 2024	1731151341	0	88	88	87
Sat Nov 09 14:22:21 2024	1731151341	0	88	88	88
Sat Nov 09 14:22:24 2024	1731151344	0	88	88	88
Sat Nov 09 14:22:25 2024	1731151345	0	89	89	88
Sat Nov 09 14:22:23 2024	1731151343	0	89	89	88
Sat Nov 09 14:22:25 2024	1731151345	0	89	89	88
Sat Nov 09 14:22:20 2024	1731151340	0	89	89	89
Sat Nov 09 14:22:24 2024	1731151344	0	89	89	89
Sat Nov 09 14:22:22 2024	1731151342	0	90	90	89
Sat Nov 09 14:22:25 2024	1731151345	0	90	90	90
Sat Nov 09 14:22:23 2024	1731151343	0	90	90	54
Sat Nov 09 14:22:24 2024	1731151344	0	90	90	71
Sat Nov 09 14:22:24 2024	1731151344	0	90	90	90
Sat Nov 09 14:22:25 2024	1731151345	0	91	91	91
Sat Nov 09 14:22:23 2024	1731151343	0	91	91	91
Sat Nov 09 14:22:23 2024	1731151343	0	91	91	91
Sat Nov 09 14:22:20 2024	1731151340	0	91	91	91
Sat Nov 09 14:22:24 2024	1731151344	0	92	92	91
Sat Nov 09 14:22:21 2024	1731151341	0	92	92	92
Sat Nov 09 14:22:20 2024	1731151340	0	92	92	92
Sat Nov 09 14:22:21 2024	1731151341	0	92	92	92
Sat Nov 09 14:22:26 2024	1731151346	0	92	92	52
Sat Nov 09 14:22:25 2024	1731151345	0	92	93	92
Sat Nov 09 14:22:26 2024	1731151346	0	93	93	92
Sat Nov 09 14:22:21 2024	1731151341	0	93	93	92
Sat Nov 09 14:22:23 2024	1731151343	0	93	93	93
Sat Nov 09 14:22:26 2024	1731151346	0	94	94	93
Sat Nov 09 14:22:20 2024	1731151340	0	94	94	93
Sat Nov 09 14:22:25 2024	1731151345	0	94	94	94
Sat Nov 09 14:22:23 2024	1731151343	0	94	94	94
Sat Nov 09 14:22:21 2024	1731151341	0	94	94	94
Sat Nov 09 14:22:25 2024	1731151345	0	94	94	94
Sat Nov 09 14:22:24 2024	1731151344	0	95	95	94
Sat Nov 09 14:22:26 2024	1731151346	0	96	96	96
Sat Nov 09 14:22:25 2024	1731151345	0	96	96	96
Sat Nov 09 14:22:25 2024	1731151345	0	96	96	96
Sat Nov 09 14:22:21 2024	1731151341	0	97	97	96
Sat Nov 09 14:22:20 2024	1731151340	0	97	97	97
Sat Nov 09 14:22:23 2024	1731151343	0	97	97	97
Sat Nov 09 14:22:25 2024	1731151345	0	98	98	98
Sat Nov 09 14:22:24 2024	1731151344	0	98	98	95
Sat Nov 09 14:22:25 2024	1731151345	0	98	98	98
Sat Nov 09 14:22:21 2024	1731151341	0	98	98	98
Sat Nov 09 14:22:26 2024	1731151346	0	99	99	99
Sat Nov 09 14:22:21 2024	1731151341	0	99	99	99
Sat Nov 09 14:22:25 2024	1731151345	0	99	99	99
Sat Nov 09 14:22:22 2024	1731151342	0	99	99	99
Sat Nov 09 14:22:24 2024	1731151344	0	100	100	99
Sat Nov 09 14:22:26 2024	1731151346	0	100	100	100
Sat Nov 09 14:22:22 2024	1731151342	0	101	101	101
Sat Nov 09 14:22:23 2024	1731151343	0	101	101	101
Sat Nov 09 14:22:24 2024	1731151344	0	101	101	101
Sat Nov 09 14:22:26 2024	1731151346	0	102	102	101
Sat Nov 09 14:22:20 2024	1731151340	1	101	102	101
Sat Nov 09 14:22:21 2024	1731151341	0	102	102	102
Sat Nov 09 14:22:20 2024	1731151340	1	101	102	97
Sat Nov 09 14:22:24 2024	1731151344	0	102	102	100
Sat Nov 09 14:22:23 2024	1731151343	0	103	103	102
Sat Nov 09 14:22:24 2024	1731151344	0	103	103	103
Sat Nov 09 14:22:21 2024	1731151341	0	103	103	103
Sat Nov 09 14:22:21 2024	1731151341	0	103	103	103
Sat Nov 09 14:22:24 2024	1731151344	0	103	103	103
Sat Nov 09 14:22:21 2024	1731151341	0	103	103	103
Sat Nov 09 14:22:22 2024	1731151342	0	103	103	103
Sat Nov 09 14:22:23 2024	1731151343	0	103	103	103
Sat Nov 09 14:22:25 2024	1731151345	0	103	103	103
Sat Nov 09 14:22:23 2024	1731151343	0	103	103	103
Sat Nov 09 14:22:20 2024	1731151340	0	104	104	103
Sat Nov 09 14:22:24 2024	1731151344	0	104	104	104
Sat Nov 09 14:22:25 2024	1731151345	0	104	104	104
Sat Nov 09 14:22:25 2024	1731151345	0	104	104	104
Sat Nov 09 14:22:23 2024	1731151343	0	104	104	104
Sat Nov 09 14:22:26 2024	1731151346	0	105	105	105
Sat Nov 09 14:22:21 2024	1731151341	0	105	105	105
Sat Nov 09 14:22:23 2024	1731151343	0	105	105	105
Sat Nov 09 14:22:24 2024	1731151344	0	105	105	105
Sat Nov 09 14:22:24 2024	1731151344	0	106	106	106
Sat Nov 09 14:22:24 2024	1731151344	0	106	106	101
Sat Nov 09 14:22:22 2024	1731151342	0	106	106	106
Sat Nov 09 14:22:23 2024	1731151343	0	107	107	107
Sat Nov 09 14:22:24 2024	1731151344	0	107	107	107
Sat Nov 09 14:22:25 2024	1731151345	0	107	107	107
Sat Nov 09 14:22:24 2024	1731151344	0	108	108	107
Sat Nov 09 14:22:23 2024	1731151343	0	108	108	108
Sat Nov 09 14:22:25 2024	1731151345	0	109	109	108
Sat Nov 09 14:22:26 2024	1731151346	0	109	109	109
Sat Nov 09 14:22:24 2024	1731151344	0	109	109	109
Sat Nov 09 14:22:25 2024	1731151345	0	109	109	109
Sat Nov 09 14:22:23 2024	1731151343	0	110	110	110
Sat Nov 09 14:22:20 2024	1731151340	1	109	110	109
Sat Nov 09 14:22:24 2024	1731151344	0	110	110	110
Sat Nov 09 14:22:22 2024	1731151342	0	110	110	110
Sat Nov 09 14:22:21 2024	1731151341	0	110	110	110
Sat Nov 09 14:22:27 2024	1731151347	0	110	110	110
Sat Nov 09 14:22:23 2024	1731151343	0	110	111	110
Sat Nov 09 14:22:20 2024	1731151340	1	110	111	110
Sat Nov 09 14:22:23 2024	1731151343	0	111	111	111
Sat Nov 09 14:22:26 2024	1731151346	0	111	111	111
Sat Nov 09 14:22:26 2024	1731151346	0	111	111	111
Sat Nov 09 14:22:24 2024	1731151344	0	111	112	111
Sat Nov 09 14:22:24 2024	1731151344	0	112	112	112
Sat Nov 09 14:22:23 2024	1731151343	0	112	112	112
Sat Nov 09 14:22:26 2024	1731151346	0	112	112	112
Sat Nov 09 14:22:26 2024	1731151346	0	112	112	112
Sat Nov 09 14:22:21 2024	1731151341	0	113	113	113
Sat Nov 09 14:22:21 2024	1731151341	0	113	113	113
Sat Nov 09 14:22:25 2024	1731151345	0	113	113	113
Sat Nov 09 14:22:21 2024	1731151341	0	113	113	113
Sat Nov 09 14:22:20 2024	1731151340	0	114	114	113
Sat Nov 09 14:22:25 2024	1731151345	0	114	114	114
Sat Nov 09 14:22:23 2024	1731151343	0	114	114	114
Sat Nov 09 14:22:26 2024	1731151346	0	115	115	114
Sat Nov 09 14:22:26 2024	1731151346	0	115	115	114
Sat Nov 09 14:22:25 2024	1731151345	0	115	115	115
Sat Nov 09 14:22:26 2024	1731151346	0	116	116	116
Sat Nov 09 14:22:23 2024	1731151343	0	116	116	116
Sat Nov 09 14:22:24 2024	1731151344	0	116	116	116
Sat Nov 09 14:22:25 2024	1731151345	0	117	117	116
Sat Nov 09 14:22:25 2024	1731151345	0	117	117	117
Sat Nov 09 14:22:26 2024	1731151346	0	117	117	117
Sat Nov 09 14:22:26 2024	1731151346	0	117	117	117
Sat Nov 09 14:22:23 2024	1731151343	0	117	117	84
Sat Nov 09 14:22:23 2024	1731151343	0	117	117	117
Sat Nov 09 14:22:25 2024	1731151345	0	117	117	117
Sat Nov 09 14:22:26 2024	1731151346	0	118	118	118
Sat Nov 09 14:22:24 2024	1731151344	0	118	118	117
Sat Nov 09 14:22:23 2024	1731151343	0	118	118	118
Sat Nov 09 14:22:24 2024	1731151344	0	119	119	119
Sat Nov 09 14:22:24 2024	1731151344	0	119	119	119
Sat Nov 09 14:22:21 2024	1731151341	0	119	119	119
Sat Nov 09 14:22:24 2024	1731151344	0	119	119	119
Sat Nov 09 14:22:24 2024	1731151344	0	119	119	119
Sat Nov 09 14:22:24 2024	1731151344	0	119	120	101
Sat Nov 09 14:22:26 2024	1731151346	0	120	120	120
Sat Nov 09 14:22:23 2024	1731151343	0	120	120	120
Sat Nov 09 14:22:24 2024	1731151344	0	120	120	118
Sat Nov 09 14:22:24 2024	1731151344	0	121	121	120
Sat Nov 09 14:22:21 2024	1731151341	0	121	121	105
Sat Nov 09 14:22:23 2024	1731151343	0	121	121	121
Sat Nov 09 14:22:23 2024	1731151343	0	121	121	121
Sat Nov 09 14:22:22 2024	1731151342	0	121	121	121
Sat Nov 09 14:22:23 2024	1731151343	0	122	122	122
Sat Nov 09 14:22:25 2024	1731151345	0	122	122	122
Sat Nov 09 14:22:24 2024	1731151344	0	123	124	123
Sat Nov 09 14:22:22 2024	1731151342	0	124	124	123
Sat Nov 09 14:22:25 2024	1731151345	0	124	124	124
Sat Nov 09 14:22:20 2024	1731151340	0	124	124	124
Sat Nov 09 14:22:26 2024	1731151346	0	125	125	125
Sat Nov 09 14:22:21 2024	1731151341	0	125	125	125
Sat Nov 09 14:22:26 2024	1731151346	0	126	126	125
Sat Nov 09 14:22:24 2024	1731151344	0	126	126	125
Sat Nov 09 14:22:24 2024	1731151344	0	126	126	125
Sat Nov 09 14:22:24 2024	1731151344	0	126	126	125
Sat Nov 09 14:22:24 2024	1731151344	0	126	126	126
Sat Nov 09 14:22:22 2024	1731151342	0	126	126	126
Sat Nov 09 14:22:26 2024	1731151346	0	126	126	126
Sat Nov 09 14:22:21 2024	1731151341	0	126	126	126
Sat Nov 09 14:22:25 2024	1731151345	0	126	126	126
Sat Nov 09 14:22:26 2024	1731151346	0	127	127	126
Sat Nov 09 14:22:21 2024	1731151341	0	127	127	127
Sat Nov 09 14:22:23 2024	1731151343	0	127	127	127
Sat Nov 09 14:22:22 2024	1731151342	0	128	128	128
Sat Nov 09 14:22:23 2024	1731151343	0	129	129	128
Sat Nov 09 14:22:22 2024	1731151342	0	129	129	129
Sat Nov 09 14:22:26 2024	1731151346	0	129	129	129
Sat Nov 09 14:22:26 2024	1731151346	0	130	130	129
Sat Nov 09 14:22:23 2024	1731151343	0	130	130	129
Sat Nov 09 14:22:26 2024	1731151346	0	130	130	130
Sat Nov 09 14:22:22 2024	1731151342	0	130	130	130
Sat Nov 09 14:22:22 2024	1731151342	0	130	130	130
Sat Nov 09 14:22:22 2024	1731151342	0	130	130	130
Sat Nov 09 14:22:26 2024	1731151346	0	130	130	130
Sat Nov 09 14:22:26 2024	1731151346	0	130	130	130
